"","amos","ls1","ls2","ls3","ls4","nls_quest","nls_asym","gis","lis","qis","nld","spikedF","spikedOp","spikedSt"
"1",0.0343438600499689,0.0323636936051929,0.0324341408123256,0.0322302756732019,0.0321691335545845,0.0309086371205565,0.0320476259791695,0.0311612297634999,0.0310929303477669,0.0313013916875769,0.0309184984584097,0.117655319449609,0.117415752284811,0.117563992402686
"2",0.0284076379276706,0.0286147606864833,0.0286080650873812,0.0247060203672804,0.0245827601751455,0.0284045544725972,0.0280172764537909,0.0289695017008901,0.0289289610519898,0.0290557584718749,0.031257572374539,0.128652329876453,0.128474418077141,0.128670406214067
"3",0.029081448949645,0.0293484368024658,0.0293346772650648,0.0246563982319096,0.0245451740840315,0.028481447709419,0.028442709674077,0.0283221971011383,0.0282589007460966,0.0284499334002987,0.0318655700590158,0.119933730999612,0.119663849862844,0.119954331937837
"4",0.0250970986524563,0.0262995208797698,0.0262299701318779,0.0226115753122973,0.0225870243260611,0.0257826485714945,0.0258968947136879,0.0256632172797481,0.0256845366105783,0.0256470366392503,0.0299948789386954,0.123616147507587,0.123160438897066,0.123723954848201
"5",0.0278656272358529,0.0277598836693396,0.0277641186881225,0.0264360151876364,0.0263051977020351,0.0280369285065827,0.0273970409249611,0.0298249985399589,0.0297337501042296,0.0300080305416725,0.0302538467086464,0.128993783452401,0.129125130162756,0.128980486148704
"6",0.0289107949422407,0.028222555108645,0.0282348882738376,0.0251339572176099,0.0251007129863106,0.0284567994864077,0.0278196257698972,0.0288844063842815,0.0288979290091911,0.0288860001886362,0.0297749926946835,0.123566065529517,0.123464051519027,0.123584212842195
"7",0.0284317819459953,0.0281402347256931,0.028149948848974,0.0249151240065837,0.0248083761396523,0.027536156489456,0.027911616966655,0.0274941819685382,0.0274307952928351,0.0276262061534674,0.030269677660843,0.126624485040243,0.125943410304694,0.126647294980872
"8",0.0255731290756072,0.0242851592572519,0.0243600898960951,0.0225745355595995,0.0222320992803976,0.0247977237253462,0.0242002198927054,0.0244535190381388,0.0243177954346754,0.024706929596253,0.0254008886372451,0.125877200906694,0.125977995134381,0.12582263524314
"9",0.0313039037978237,0.0315174577454257,0.0314856716280477,0.02693920395018,0.0269077486159912,0.0320216903663901,0.0312232806143482,0.0334246269630379,0.0333944788656834,0.0334524099653626,0.0337626132463235,0.121834239267727,0.121781708659953,0.121897336636993
"10",0.0294762295873538,0.0281812815018766,0.0282130444524334,0.0278784663458557,0.0278446209425654,0.0282397167670843,0.027783606026662,0.0290393260706456,0.0289830762739318,0.0291639270156154,0.0287730312708725,0.119244966465201,0.118883463825382,0.119187712195364
"11",0.0277690770702612,0.0284091776204936,0.0283655653783368,0.0251533799364158,0.0251374378574743,0.0269008970611879,0.0275111642376321,0.0271357409586198,0.0272316396792454,0.0269949064199913,0.0314633870628428,0.117547733082791,0.116918162094359,0.117643404026185
"12",0.029402531411034,0.0286236139952591,0.028632310953959,0.026698225910563,0.0267029139617753,0.0276548674490803,0.0281169722262249,0.0274704534930108,0.0274696933566334,0.027497457741692,0.0300230286458783,0.122520152038429,0.122550721581607,0.122493609804644
"13",0.0292280455040036,0.0298984160522769,0.029852754551645,0.0247043850042659,0.0246965341404404,0.0293804014469135,0.0292554382642311,0.0291961664779569,0.0291799891773793,0.0292429353448938,0.0326903309611247,0.114040477188526,0.113885207260187,0.114070569168869
"14",0.0268582100184924,0.0250472933411237,0.0250967243184777,0.0233130928568355,0.0232825821179072,0.0256856373649818,0.0254067306643613,0.0255706071105205,0.0254759156158646,0.0257554829463291,0.0249647948690041,0.125889822443241,0.125580565237372,0.125864910773301
"15",0.0264945158129412,0.0246045472350464,0.0246624371131001,0.0227259912251167,0.0226767934782394,0.0255487198962046,0.0250425705818794,0.0268710236974589,0.0268598838537779,0.0269288583060411,0.024585664595602,0.129281452924617,0.12935946522673,0.129278259024913
