"","amos","ls1","ls2","ls3","ls4","nls_quest","nls_asym","gis","lis","qis","nld","spikedF","spikedOp","spikedSt"
"335",0.114095700085417,0.0959443722143453,0.0960756372244636,0.0711863419509494,0.0710767993257656,0.0934288133671958,0.0936546469613425,0.0976119650904739,0.0961337215209555,0.099215271772212,0.0968055052053819,0.909178816353636,0.912828533030636,0.908768044847367
"336",0.125324908050663,0.0991235127749044,0.100966217809152,0.0702461323232112,0.0645762744887398,0.0919896657424825,0.094689077411658,0.0909960858806374,0.0904855742029106,0.0918317326993722,0.101635570725895,0.699885742525316,0.697202502021562,0.696450403762416
"337",0.0913933475671803,0.0739926484883491,0.0746569837964551,0.0480266227159557,0.0454666098453565,0.0859574885095708,0.0828054495188418,0.0951188087098044,0.0940458588248778,0.0962462667812272,0.0753254479059927,1.06851299551868,1.06945747901287,1.06847596083838
"338",0.0900054065686628,0.0808950632365036,0.0809881651785666,0.0544628511184948,0.0536293016048331,0.0834295436158486,0.0738380563945713,0.0913711441640389,0.0907295060381199,0.0923618793402643,0.0802905940941241,0.856119840400751,0.84488543553626,0.856053770313681
"339",0.101104077499699,0.0800268509456604,0.080279293536131,0.04318547039047,0.0432223014453154,0.0750070030040839,0.0801291335998573,0.0763942640772223,0.0763998116495848,0.076763445980248,0.0817429905745749,0.798738855303765,0.800829122029987,0.79830371569225
"340",0.0794722685048867,0.0887056372872589,0.0876822725407958,0.0692827689234718,0.0690165658986196,0.0952598527076177,0.0868858984483192,0.105772332407464,0.105347956638087,0.106408210567732,0.0813751904721464,0.838593427417659,0.830814480642446,0.842534565796302
"341",0.0854250508427411,0.069299681042279,0.0692889311587736,0.0478537886824073,0.0478969746850689,0.0733582473942918,0.0692411196665515,0.0702424353015886,0.0689070469374014,0.0718334811833701,0.0697966860639259,0.878509245752141,0.881628007715419,0.877429222442553
"342",0.14803921433022,0.132731980265347,0.13267207893952,0.0820356347444408,0.0820501463161252,0.139556859304619,0.129445734746961,0.154566212741678,0.154475260319226,0.154886779851115,0.133650941531777,0.76666825086496,0.768865628500062,0.768147612380809
"343",0.10289402435335,0.0988658313959962,0.100006356906715,0.0676130860562411,0.0616131274157213,0.112927126977129,0.0921746539034391,0.0939043478847028,0.0937487175416125,0.0943669851432886,0.0975261695149679,0.717184465470201,0.718345495770915,0.719367405472567
"344",0.114202544782501,0.0965860888084354,0.0967519123033226,0.0592448505168785,0.0592335101025924,0.100434267389821,0.0954040283532954,0.112552772869618,0.112644639723807,0.112467946494473,0.0978683897119565,0.857357167866822,0.859318277967912,0.85731941480392
"345",0.162338861120638,0.136210767840601,0.13734274105994,0.101343293387832,0.0995850374603246,0.142008523600672,0.133623015092324,0.14847140144523,0.149009177463501,0.148300293975074,0.138624720822231,0.604154090238976,0.609874111901617,0.602706350090113
"346",0.103708700373699,0.0961350887056674,0.0960733462357898,0.0504913291829972,0.0496578626316648,0.0909691071641002,0.0915223440776738,0.0921542176507284,0.09048749287757,0.093932783073003,0.0952130361445352,0.859889955879315,0.865279652226478,0.858282595487976
"347",0.103259581180285,0.0995725967588948,0.099089657107122,0.0592182682908913,0.0590996041546433,0.0858968745161963,0.0859030119272253,0.094043510347824,0.094767255846171,0.0936367718214437,0.0972821582890764,0.77446335359257,0.773851218448165,0.775022334776295
"348",0.127841832030287,0.100320778944384,0.100968623259443,0.0698452207762789,0.0691092695824338,0.113352962699741,0.107826906573813,0.107828691546,0.104642243407822,0.11071541803593,0.103022275037769,1.19823027630257,1.20956135179208,1.19499302486677
"349",0.106131634084821,0.104089746712814,0.103619709538813,0.0528504282773141,0.0527137355327657,0.0950809113401313,0.0963470432801221,0.0956733039704203,0.0959217589409856,0.0958149342766191,0.101148271323671,0.667649371134218,0.657904072285236,0.669230051189874
"350",0.0870036175673298,0.0692767167304673,0.0694773740324422,0.0703784703939986,0.0699702371263524,0.0656232600269323,0.066938571486783,0.0714511571341635,0.0714734850428301,0.0716634397308043,0.0698586802620069,0.769632835423361,0.774292313778109,0.768246171888115
"351",0.146098033730129,0.13539547983437,0.136209263693518,0.0843604910072872,0.0815340682029318,0.143460931760744,0.137414994669969,0.137768332666811,0.137962295623348,0.137859427919387,0.135781022630017,0.635808625603745,0.627968798534828,0.638607807005359
"352",0.169523082423814,0.144289958162088,0.144674535507364,0.0873489211769396,0.0873524347622847,0.160417698363743,0.146786087241701,0.153721934381077,0.150432163179352,0.157262415410619,0.147681757732409,0.969318994414148,0.9771989840182,0.964946469296968
"353",0.105293332913667,0.098247555653904,0.0984669638569291,0.0641389688959852,0.0620101964014847,0.105840741773372,0.0950997106022283,0.106297445676323,0.106067520245782,0.106788869476211,0.0970298548322643,0.81334794518578,0.804276576261885,0.817454330872724
"354",0.115053596160784,0.106427913053615,0.10612855354463,0.0557524716576104,0.0553079331207505,0.119391053602296,0.106859687992671,0.111078305964961,0.110244177661152,0.112153124138482,0.105194077814937,0.899634863170018,0.893270503351061,0.902931201443888
"355",0.135664795528046,0.12341431708959,0.123282470610647,0.066417056733176,0.0664051689471539,0.120220138289148,0.114928775591976,0.118598454336273,0.11671467555819,0.120745968563831,0.123506410718552,0.763294811927457,0.772400351754796,0.761119249417618
"356",0.102356968107675,0.08612418167403,0.0862470396459617,0.0617278936534433,0.0612925155325584,0.0944433554741032,0.086787359412965,0.0933373892830871,0.0909969759706619,0.0956872970438077,0.0867128723032277,0.769309045949353,0.777711020121399,0.765048939788028
"357",0.0973276475129487,0.110271647270096,0.109455473260288,0.0734506035569725,0.0730621088477725,0.110511126358871,0.111327095583156,0.11212918030004,0.11246224026033,0.112079359039837,0.10181307791321,0.815524065406967,0.809807872149919,0.818628032845264
"358",0.135362699337792,0.127905169611033,0.127505483857263,0.0609295273692209,0.0603611827898946,0.134896720983726,0.127953432107277,0.129019811144939,0.128138841256618,0.13018318325316,0.126417807349962,0.903756189928973,0.903978535315745,0.904795268635344
"359",0.0866771294477972,0.0716312818958559,0.0715408881860054,0.0561522118757709,0.0561608468881258,0.070147702462878,0.068422768657472,0.0691325939660147,0.0684202525736672,0.0701144021140479,0.0719085094243174,0.770261858713698,0.772790258137304,0.770844496669927
