"","amos","ls1","ls2","ls3","ls4","nls_quest","nls_asym","gis","lis","qis","nld","spikedF","spikedOp","spikedSt"
"1",0.0570495094848372,0.0512529540905113,0.0514180947826338,0.0444368129029582,0.0438981164882416,0.0510512132929191,0.0521987747255344,0.050446356755371,0.0496508159318867,0.0512564457046296,0.0515211935140956,0.176556396760319,0.177270031762024,0.176333438043062
"2",0.0397220883847375,0.0346815613630928,0.0347192502936013,0.0311266530483023,0.0308959204122356,0.0345143799398418,0.0338538118784998,0.0345876070481666,0.0344497578941501,0.0348203344076113,0.0348225362049194,0.151966473315978,0.152269372222302,0.151933139596326
"3",0.0398273009107629,0.0416746263887984,0.0414265274026936,0.0371946819601145,0.0371756990411241,0.0374312005252985,0.03869939611424,0.0378790463063771,0.0373196564052292,0.0384930739390042,0.0402037638094047,0.160307477184967,0.160398495975675,0.160312522925899
"4",0.0453656373100394,0.045069098022744,0.0450332319116646,0.0365894370230762,0.0362192978500643,0.0449221566128724,0.0435017498518529,0.0442886401734408,0.0443751452602306,0.0442555940659585,0.0444439182563873,0.134046228039455,0.13410554509094,0.134070453034397
"5",0.051522986494623,0.050432166276763,0.0503577373211066,0.0353161247578467,0.0348744867574032,0.049298145948318,0.0494919770291303,0.0479587660292255,0.0474735055901666,0.048708014338353,0.0498717482603509,0.17365754859587,0.173944427914666,0.173559408705363
"6",0.0471225631985455,0.047212197378431,0.0470359174915639,0.0333828811094353,0.0333446356826182,0.0445799182526172,0.0449369887502328,0.0462632882526828,0.045858146646843,0.0467591892149705,0.0461591340573103,0.156020431787151,0.155767523886241,0.155991436348526
"7",0.0512667442637985,0.0530594229062455,0.0528383849160558,0.0364547664109639,0.0364480660830644,0.0508140608218052,0.0502702278061994,0.0518016213154516,0.0513178726526212,0.0522840814830877,0.0514052053585196,0.141266660693538,0.141593512693968,0.141224832303003
"8",0.0473085165455635,0.0475278416444296,0.0473271014221204,0.035940738388401,0.0359295423903093,0.0469540576980044,0.0484671619648861,0.0473333212961116,0.046775811359756,0.0478634239511169,0.0464660915167525,0.173100622386582,0.173175662829892,0.17311198509622
"9",0.0441644930988907,0.0447140787540626,0.0445187964952874,0.0352637290230296,0.0351623134881287,0.0465389541182033,0.0431966406393653,0.0447731439236929,0.044639379123039,0.0449638464114759,0.0435162311254637,0.162197595430697,0.162082397410626,0.162283076075976
"10",0.0575417477864514,0.0567192397798171,0.0565927981985974,0.0421003062385739,0.0419124616166447,0.0582648788253847,0.0553249932907969,0.0561276874230495,0.0552240243729811,0.0569944120374562,0.0560572604779882,0.179696070493316,0.180248591102409,0.179529035376804
"11",0.0467554449446203,0.0425818041100184,0.0426380590712827,0.0321345603230866,0.0317743320646174,0.0427657139691547,0.0421389720215842,0.0409195477199282,0.0409629017862556,0.0409454169908158,0.0427686170212599,0.148990659821715,0.148816118464751,0.149032325165791
"12",0.0526367724678261,0.0520690408438635,0.0518869787007103,0.0391307232360488,0.0390953574556386,0.0532685668772134,0.0520772979453275,0.0567759927119546,0.0563759534602177,0.0570103493904598,0.0510481424187205,0.186620316749938,0.186608489439695,0.186660055252758
"13",0.0530035936252895,0.0548187684491625,0.0547439838356486,0.0388444189817197,0.0385596902432701,0.0535885618429168,0.0527634168904199,0.0523111337043969,0.0517889607086174,0.052859992302366,0.0534938750655269,0.150601162702119,0.150794839799925,0.150524253033661
"14",0.0471884504667679,0.0475408099458041,0.047582438128204,0.0389774763374269,0.0373462500770572,0.0453869028274188,0.0465134192978813,0.0454542347093244,0.04467047939429,0.0461713202610322,0.0468749867975011,0.168157248840611,0.16843709679833,0.168068195270987
"15",0.0417131046307896,0.0447108389730935,0.0444551306603345,0.0315019444392157,0.0314719141563993,0.0425205309897791,0.0421303272860588,0.0411708602306313,0.0405334152329747,0.0418019794682014,0.0429278999985029,0.156358352226751,0.156537858348638,0.156310719986635
"16",0.0450569077186327,0.0466087119966635,0.0464599741009421,0.0333233383996276,0.0329044681392389,0.0457488308494868,0.0441190538859311,0.0443006191206358,0.0438274504844733,0.0447668875899018,0.0448371059631999,0.161531903282296,0.161479781375023,0.161574475577134
"17",0.0533587254550149,0.0479320658069159,0.0480557241481401,0.0394349310023915,0.0395673081643419,0.0487005963959036,0.0476058339380988,0.0491683376919532,0.049146684740338,0.0492511671759386,0.0483210506922921,0.138281789726062,0.138222546261824,0.1380024517212
"18",0.0465564159156011,0.044888935739357,0.0448302513574431,0.036787987195272,0.0366042363893197,0.0430324072599578,0.0433481386848752,0.0436305406389904,0.0434704646746105,0.0438452190543645,0.0446076128361558,0.131532036293686,0.131813537145647,0.131426465374854
