"","amos","ls1","ls2","ls3","ls4","nls_quest","nls_asym","gis","lis","qis","nld","spikedF","spikedOp","spikedSt"
"77",12.143607900007,452.791844783753,452.778293427014,372.577722581392,372.6060250803,12.1405926314822,367.229845235634,3.34539967131643,3.8780142539801,3.99335688043756,8.51309360878215,449.893324027575,449.888111481434,449.907948287717
"78",11.857817227674,450.507794170137,450.48814025091,369.61398437094,369.653553029896,21.1143317909407,369.62219188336,3.34827036137004,3.85252678654687,4.02917373115094,8.48152916809794,456.960729849116,456.959094410502,456.9766141044
"79",12.8231062693594,449.486336606924,449.46655977304,368.954255107337,369.025289244556,4.45670369035745,363.687840390541,3.36292436462149,3.96742508572592,3.96556928606541,8.80046621583655,456.893561410373,456.890444215614,456.909168958415
"80",12.1993050527767,456.101727242107,456.095035800218,375.141753863174,375.157892254329,7.49232814941362,360.706123041921,3.34871707231185,3.89011308008602,4.00370677507487,8.62688455941427,456.821845525089,456.820119009375,456.836984979208
"81",12.9305492061055,453.340817622789,453.313813982444,371.189909419102,371.242251728201,4.37776181552196,365.389896688633,3.35639295247435,3.96460395724164,3.96369997888034,8.58541757470791,455.15782338757,455.153100838585,455.171220454128
"82",12.3336324323555,450.340533883306,450.320374357907,369.944873755739,369.996326939634,6.13482473823049,366.436343661781,3.34007285185667,3.90413110216936,3.96158665166491,8.54799087951331,456.068775413776,456.06543705739,456.083760712087
"83",12.2025078251662,448.927867565579,448.907214322767,366.897387692968,366.925483377805,4.66798126755298,367.246910012606,3.35440085328517,3.89672629717161,3.99111693115883,8.60590650152485,445.806292708289,445.802773975613,445.822913651037
"84",12.8473789411072,455.182327575803,455.160331021213,374.504707467125,374.55830342579,4.09694416772592,368.182341522105,3.3658429263781,3.95129708848069,3.99483509300155,8.7139130527164,456.462984876864,456.459851451043,456.478720138491
"85",12.0643610275483,453.964175953279,453.959505133384,373.358402490956,373.361184465939,6.56097795553293,362.408731836156,3.33013729716404,3.87417041920336,3.95683617273216,8.50754011115429,457.34625526567,457.344015399221,457.361063570543
"86",12.8012923629946,449.944852994913,449.927728406724,369.685863398235,369.726604858896,4.00785230312994,366.748365178487,3.37547994310084,3.96173470476623,4.00507542867571,8.73815820178733,457.762646903431,457.760807068607,457.777576292144
"87",11.9684396519007,446.818010392846,446.788929999367,365.791470815785,365.843513602926,12.0389037444162,360.990202449986,3.34244483364882,3.86961106265982,3.98133510919208,8.5106768875154,452.148576788637,452.145217298216,452.164772122856
"88",12.5753943570902,452.927637264401,452.967715154978,373.081711723109,372.959435107368,16.4909648504412,363.653222579593,3.33029584354296,3.90801017389369,3.9305248884481,8.41670261957875,453.795806660505,453.79521318528,453.810950205846
"89",12.3872642860628,450.890630070281,450.877087903045,370.824716283508,370.8396790689,14.7155862367429,368.691834161924,3.34790669032625,3.89986350240611,3.98527564564163,8.49586572549157,450.339254903927,450.334844503992,450.352278844463
"90",12.0353853203652,452.685999377119,452.656905303819,372.78199578531,372.895712202714,5.57842663811974,363.791178783054,3.32170801755285,3.86121723885929,3.9399602700189,8.35342709637409,458.840436536366,458.838578869984,458.855377128695
"91",12.9237977409141,452.263041337341,452.236359517376,372.37991326278,372.461990290795,9.52120663404951,374.291052866307,3.36416407366122,3.94774045205395,3.99011008468364,8.57146809819142,460.733062988241,460.733098084121,460.747274367638
"92",11.8453604037821,449.250507612018,449.240110851379,369.493186243555,369.491482770419,17.058546362721,365.443171315536,3.33329716363324,3.84406666519989,3.97613933193268,8.44520999098797,461.560137238514,461.558537749287,461.571768661022
"93",13.213478824884,448.273389175255,448.264511057953,368.140861322851,368.142351701108,5.18117490242346,360.917740632612,3.37435507891063,4.01236444860227,3.95826020937302,8.92148108690306,447.75714696632,447.753001731559,447.772702666826
