"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.181455487644613,0.223072336132427,0.0648215905164295,0,1.28229471730808e-17,8.05026856404666e-18,0,0.0500791312222006,0,0,0,0.113843921141476,0,0,2.85396874806898e-17,0,5.03437253827762e-18,0.0652475609792314,2.11612186742397e-16,0,5.56273423959915e-17,0.0196409360119087,0,1.6837684576007e-17,0.281839036351713
"2",0.187097990065701,0.217553467219939,0.0599231533182157,0,0,9.08140066297281e-18,1.75681211196589e-17,0.0572273668258005,0,3.58190127920921e-18,0,0.108994204684885,2.46145423692837e-17,0,8.57909560517927e-17,1.9795967365032e-16,0,0.0663528857694805,0,2.19115708196305e-17,3.2236426584867e-17,0.0127924197736787,9.21960929807174e-18,0,0.2900585123423
"3",0.208846534515393,0.2520020218315,0.0643655207619789,0,2.57811153726239e-18,2.79081499573712e-17,0,0.0391156630535485,1.16105901140677e-16,1.09615931047205e-18,0,0.114758107353937,0,0.000572679917205747,1.58683551866308e-16,0,1.44693179263195e-17,0,4.74953685973182e-18,0,4.05821930743499e-17,7.52811763293691e-19,2.18502682032236e-18,0,0.320339472566437
"4",0.208567618571044,0.221923632716421,0.0710743652714234,1.08523374963095e-16,1.15341795263014e-19,0,5.86799479736955e-17,0.0338781683070106,0,2.55511546522208e-18,5.28481322763008e-17,0.138527281860454,0,0,6.40098017686258e-17,0,8.87017418491744e-18,8.9647797051504e-18,0,0,0,3.08410881428258e-18,3.13098062420803e-18,4.37021399305698e-18,0.326028933273647
"5",0.233113280856179,0.111283974489128,0.0741731090343486,0,4.05529512009233e-18,8.02981250467035e-18,0,0.107925376710556,0,2.56815982093851e-18,2.65594483693065e-17,0.160011297481605,0,1.91463704351589e-17,1.81946551310831e-16,4.14016015368276e-16,1.6477711939548e-17,0,0,0,0,0,0,3.15422307066332e-17,0.313492961428183
"6",0.240519596246595,0.10733431669627,0.0663205684951417,2.56345548913207e-17,7.77002258279216e-18,0,1.92918519735794e-18,0.113654281669484,0,0,0,0.160233152774166,0,1.70785185249906e-17,5.28240739047999e-17,0,7.90993457973649e-18,0,0,0,1.09552273674342e-17,2.07727579171544e-19,0,0,0.311938084118343
"7",0.194323642675289,0.127262834695591,0.0727863320104069,0,0,1.01239790080848e-17,0,0.103197536450387,0,0,0,0.160247177902103,0,2.36206945281397e-17,6.98314074566339e-18,0,5.04735833009337e-18,0.0491187692987471,0,0,2.70376126784284e-18,3.72244821600189e-17,1.66293829175088e-18,6.15687642347787e-17,0.293063706967475
"8",0.199226793134709,0.135411020472259,0.0746335949211137,3.75284127938375e-18,0,3.94358444548903e-17,3.01986654883514e-18,0.104273551948078,1.60611739157035e-16,1.73472347597681e-18,3.16566798896806e-17,0.161407342783065,0,0,0,2.80485524936799e-16,5.93659935866515e-18,0.0340902391242516,5.4105104733917e-16,0,3.81892292514045e-19,0,1.38885023676096e-19,5.29927076541356e-17,0.290957457616522
"9",0.181001211548107,0.137133191438191,0.0671372584169282,1.54959364833132e-16,0,0,0,0.100876066185805,0,0,2.82493670246958e-17,0.167495927038157,1.18107450002605e-16,0,0,1.27075111779093e-16,3.17370592766419e-18,0.0566781439370569,3.31094778098158e-16,1.28764746087689e-17,0,6.70107211703156e-17,0,3.38273862111092e-18,0.289678201435753
"10",0.180431585823651,0.130407996341287,0.0724165609431554,5.73980031541644e-17,0,1.94723497027385e-17,0.0488115751342491,0.0239832644799551,1.78247431362133e-16,0,0,0.157843897023416,0,1.60603158499862e-17,3.60826599368362e-17,0,5.97346034357962e-19,0.110240002848462,0,0,1.16369615737083e-17,0,0,0,0.275865117405825
"11",0.189034353687818,0.121180278897243,0.0827665056951478,2.58616672638978e-16,0,0,0.0495790661367174,0.0206778337968439,1.63082306624251e-16,0,0,0.162054086651677,4.09751728109331e-17,2.82267128064456e-17,0,0,1.42681242305852e-18,0.0971506687742887,9.67675287718641e-16,0,0,0,0,0,0.277557206360263
