"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.151706851007881,0.183061259541683,0.111868291299757,2.10556854062322e-17,6.46128915318347e-18,1.67434897959468e-17,1.71462731291656e-18,0.00647568606760685,6.64067969017514e-17,3.46944695195361e-18,0,0.113730240479075,6.12009431859203e-18,0.00957492301604225,0,0,0,0.122109085549835,0,0,8.40057245970972e-18,0.0693693417066642,0,1.3106680375055e-17,0.232104321331457
"2",0.160995200281531,0.185890101418436,0.0961553067955129,0,2.73740831518881e-18,2.88048115703914e-17,0,0.0199037526371954,0,0,9.6935896313073e-18,0.113445243176745,9.4061711180171e-18,0.00184319630639635,0,0,1.1855784481899e-17,0.122354252937232,0,7.63126421603868e-18,2.78747887685757e-17,0.0559024831598007,0,0,0.243510463287151
"3",0.175707965957617,0.196479349743861,0.0961129088627851,0,0,9.33361260337707e-18,8.56420531056793e-18,0,4.75661707299301e-17,4.45849649860364e-18,2.74031639469087e-17,0.115037923391039,1.96523891618746e-18,0.0207725825700621,0,0,3.23854260697396e-18,0.0740757698414365,0.0247607388467228,0,0,0.049937485880155,6.82399470122871e-19,1.77797633872543e-17,0.247115274906322
"4",0.183261059639711,0.165275586222918,0.108997083413482,0,1.90592043947246e-19,1.70138756381497e-17,1.30622732348872e-17,0,0,0,0,0.139725191811425,0,0.0188654380074362,1.83436589986831e-18,3.27662612241037e-17,0,0.0942163674555663,0.000535498896070616,0,0,0.0414556504551243,0,0,0.247668124098267
"5",0.18940424913347,0.11754215655762,0.110304407872149,0,0,7.62034529701128e-18,0,0.0282597767781185,0,7.31317349432996e-18,0,0.157139065922308,2.55435455024565e-17,0,0,0,0,0.108906750483591,0,2.94441928226706e-18,0,0.0577535262763384,2.18695109349905e-18,6.92199545225624e-18,0.230690066976405
"6",0.190028948031569,0.117325560574521,0.113240694915077,3.51922754106319e-17,0,1.33846120485003e-17,0,0.0333352423484442,8.5356604969832e-17,0,0,0.153851789984686,1.84321363577289e-17,1.0480102394656e-18,0,4.91600897905236e-17,0,0.105275205155709,0,0,0,0.054526204581939,7.74408361954078e-18,0,0.232416354408054
"7",0.174070652083155,0.131125799507474,0.12200084236653,0,0,1.61028366537056e-17,0.0140399633088821,0.0298224865518585,0,4.32396686527013e-20,0,0.158530671696222,2.37127323340617e-18,0,0,0,0,0.145192436897909,4.60609685883979e-17,0,0,0,0,0,0.225217147587969
"8",0.175593428835114,0.132532520534274,0.0981831223180194,0,0,2.63899218622682e-17,0.000663340061173216,0.0474490962269787,3.71528789746511e-17,0,0,0.166454582788278,1.1187283495116e-17,4.91863097638893e-18,0.010093206715852,4.82047847059124e-17,3.16764759499734e-17,0.126955585348373,1.13391749264163e-16,1.73721677581852e-20,0,1.1386608386011e-18,2.7874561351965e-20,0,0.242075117171938
"9",0.152641226979992,0.142871089713481,0.0872577844765008,3.97596417485299e-19,2.97872032171314e-19,0,0.00119967288837698,0.0499466414327922,0,0,1.50053232379503e-17,0.170150268764831,0,0,0.0126583024147398,0,4.16685976191055e-18,0.142532859593732,1.60198719272163e-16,8.65407642172351e-18,0,0,1.7204906914492e-18,9.95335085651638e-17,0.240742153735553
"10",0.151495470635493,0.133172285571126,0.0819093531034576,0.00888367888759968,6.95085704154583e-18,0,0.0375026934722422,0,5.06195086300136e-17,1.3280589922124e-19,0,0.159006762926487,0,0,4.5693011925538e-19,0,7.47005664927833e-19,0.163543885045238,6.02827967156975e-17,5.27938988090762e-19,1.94025239721502e-17,0.0281442567538892,0.00821282237547327,7.74360331896373e-18,0.228128791228993
"11",0.154435342020117,0.121953519371433,0.0832881987394345,0.0242389577743936,2.5970041894643e-19,0,0.0306542848050096,0,0,9.92592784211644e-18,0,0.165859127026154,0,1.01187814704396e-17,0.00623283259802272,0,2.73177449301082e-18,0.145425116546124,4.27571381299559e-16,5.21776125209801e-19,4.18445650905798e-18,0.032860585531593,0.00741112603338626,2.44213748553243e-17,0.227640909554332
"12",0.145553889085216,0.11499826283441,0.0201881762449349,0.024323008781677,0,4.51668419792359e-18,0.0501564257432387,0.00121429134242543,0,0,0,0.175531737927158,0,0,0.0108286200506612,0.0118910232824174,0,0.172433368250164,2.99613594570052e-16,0,1.66351392179707e-17,0.0212558635386826,0.00341412342238626,1.44067246292653e-17,0.248211209496628
"13",0.118369112406439,0.13190020292799,0,0.0703085975736226,0,2.50701779687841e-17,0.0407121488342737,0,2.69008899006702e-17,0,0,0.170512148493702,0,0,0.0212202100860542,0.0228150628221971,6.71026565516133e-18,0.121119736891921,8.83538001078986e-17,4.12649749597517e-19,0,0.0186589622712782,0.0161955504217112,4.57183563471729e-17,0.268188267270811
"14",0.160284692997864,0.138657241835633,0,1.47208364525531e-18,2.87311207855106e-18,2.24397679230459e-17,0.0540673993354367,0.0485967666409771,5.09262400227175e-17,6.05854323497187e-19,1.95638162742622e-17,0.163586415215575,1.31580335107035e-17,0,0,0.00368584130887732,1.57572671306833e-17,0.0722229060561665,1.10677502405517e-16,0.00133145519408668,0,0.0903188840813963,7.02271232183823e-19,3.05775120881298e-17,0.267248397333987
"15",0.170058607945878,0.142431492598293,4.40154724861391e-17,0.00960348219913644,2.51539130949797e-20,0,0.0703322217174933,0.045443404307523,3.75161956802922e-17,8.72643822958664e-18,2.50895302413997e-17,0.164320226979364,1.71843883215815e-17,0,0.0152072141093576,0,0,0.0291794551008869,1.46592613571568e-16,6.08415700948335e-18,0,0.0790683889950612,0.00175688337803926,0,0.272598622668967
"16",0.163242914465294,0.149901241961237,1.52479755097886e-17,0,0,5.93238797773157e-18,0.0668624805395738,0.0431759230473444,1.23042577726718e-17,0,3.63369504330318e-17,0.161395990567839,0,0,0.0209903353981653,0.00910858569043554,3.86334435444114e-18,0.00355385166275238,0.0367972864376122,0,0,0.0823596810764635,0.000770690753108589,3.74135780070396e-17,0.261841018400174
"17",0.164033184092628,0.153801994081388,0,0,2.68127754314352e-18,0,0.0762097868806953,0.0430404322263067,6.36561086514142e-18,0,0,0.164243270225182,0,5.6736832783685e-19,0.0217506852960416,0.00329188645166911,7.55394811057659e-18,0.0251159102884841,0.00641985483655998,0,0,0.0738996492382304,0.00187612228151794,0,0.266317224101297
"18",0.189098500725018,0.145621974716622,5.19541456627998e-17,7.08935906270897e-18,1.38732990208197e-18,1.47249840340394e-17,0.093760318320873,0.0386860266298519,0,9.21794226854183e-18,2.16740910931303e-17,0.163494609041068,1.62152613181248e-17,7.23196616521188e-18,0,0,2.93527223053814e-18,0.00329255885189269,8.20883744161222e-17,0.0110480328707909,1.01326293090344e-17,0.076521372631,1.34139421379086e-22,7.7460940130115e-18,0.278476606212883
"19",0.191375239697643,0.143404410339857,0,0,4.48185289901099e-18,0,0.112655162104245,0.0331979905349504,0,5.22633556115753e-18,5.1730396873716e-18,0.167472938488727,0,0,6.47841811002134e-19,0,6.27395156558832e-18,5.17482127349684e-19,0,0.0116977452523923,0,0.0607542840704499,2.51777499198691e-19,1.57350615703009e-17,0.279442229511737
