"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.171956168695211,0.210757272043983,0.0660497183748086,2.27482302199742e-18,7.41529792333736e-18,2.05118984133402e-17,0,3.7643782110655e-18,0,1.10299188699863e-19,0,0.10071441436666,0,6.05098352653521e-19,0,0,2.31675330763393e-18,0.0568363375279126,0.0512954511436308,3.74833764799021e-17,7.87510051904543e-18,0.0836504328948084,0,2.42431290819575e-17,0.258740204952986
"2",0.180933494652172,0.207286532448967,0.0567498213718889,0,1.54847606311147e-17,9.23471896480468e-18,0,0,0,0,1.92298098059738e-17,0.0968998934320952,1.13451097315722e-17,0,7.52798623761918e-18,2.45337241792169e-19,6.36430108775547e-18,0.0640495761985497,0.0527710562748314,2.84103555189263e-17,1.10084668385314e-17,0.0731401783538746,4.4307663709512e-17,0,0.268169447267622
"3",0.201252847393451,0.230437362588172,0.0314745066946322,1.62910219793688e-15,0,7.51630094431879e-18,1.42297537714306e-17,0,5.94079630363427e-17,2.10933567847942e-18,3.16210473322591e-17,0.0898130910006793,1.87448868862509e-18,0.00218328134902877,0,0,0,0.054269814463133,0.0447204003376714,1.03966403344579e-17,0,0.0726535615986411,0,0,0.27319513457459
"4",0.201686269406812,0.218150237055065,0.0364654976911852,0,1.0888073247242e-17,6.93974128162319e-18,1.89581295918958e-17,0,5.82890207221922e-17,0,0,0.113403729247258,2.6055939032677e-17,3.71291472382858e-20,3.37513241716392e-18,0,3.05766736116609e-20,0.0520367847707745,0.0432381696278595,5.0814169721388e-17,0,0.0602570715528622,1.47426622792772e-19,0,0.274762240648183
"5",0.194650794568931,0.15413811532674,0.0506783308224243,0,1.30921783943636e-17,0,0,0.0157494256882834,7.59227951091426e-18,0,0,0.133538883824469,0,0,0,0.0268378754421908,5.47848843365413e-18,0.0602607692693763,0.0526078925080254,1.02939699040008e-17,6.35206439843732e-18,0.0710696984515353,1.58477013443003e-17,0,0.240468214098024
"6",0.190740717088781,0.159827018259633,0.0549967977255029,0,4.08241234206154e-18,0,1.26249758008545e-18,0.00757649798598514,9.56080607436076e-18,0,2.16558873217639e-17,0.128009970238418,3.08440955921763e-18,2.54806965675344e-18,2.56551949955189e-19,0.0239111950522824,2.32285237322368e-17,0.0617761289367397,0.055568240545295,4.03864225789229e-17,1.2666752476132e-17,0.0711920567549312,0,1.49842706568004e-17,0.246401377412431
"7",0.165304984971106,0.17534970015945,0.0627549684404855,0.0135759222466026,0,0,1.36365427092121e-18,0.0137893904129812,0,0.0072953673628989,0,0.14096891524777,2.19238530964577e-19,1.71559697134451e-18,0,0.0189154354391944,1.0230415175568e-17,0.085998466683351,0.0783721342564853,0,0,0.00586763397020753,1.91839995541859e-18,0,0.231807080809467
"8",0.165926387872933,0.17279802756573,0.0589571792828549,0.00803175479264396,0,5.41878892066819e-18,0,0.0155578655685977,5.34276651234516e-18,0.0105289188012342,0,0.14074968139548,0,3.8980452023243e-18,0,0.0135178988770417,0,0.0893690164560695,0.0818647556886264,0,0,0.00337973355286008,2.02052464967186e-17,0,0.239318780145928
"9",0.147873821494822,0.171952624428573,0.0553030354421236,0,0,1.89710745835951e-17,3.78234452288131e-18,0.017492807105577,1.12997998383132e-17,0,8.97503068487341e-18,0.147991764533509,2.53053786307831e-17,1.69642353979767e-17,5.16033872247782e-19,0.0122620767201258,0,0.0999138378336601,0.0832789285202931,0,0,0.0216489430149898,0,0,0.242282160906325
"10",0.150987078219127,0.161245906901938,0.0464642214219305,0,2.58863883576235e-18,1.52986130813692e-17,1.82778869755083e-18,0,6.61331171231684e-18,4.21984749502273e-18,1.44160431150719e-17,0.151071134975341,0,8.62664759354148e-18,0,0.0131860977011533,2.20915039263363e-18,0.102370704066069,0.0838695813928904,0,0,0.0392280694305956,4.77316008896415e-17,1.70469686735936e-17,0.251577205890957
"11",0.157659513951204,0.124396169408502,0.0625455766610076,0.0174253983376696,1.15318003053354e-17,0,0,3.38993450218318e-18,0,0,5.34894166545741e-18,0.15897956091395,2.50340194021787e-17,0,0,0.016972066397494,0,0.0849529793752959,0.0728617189667775,0,0,0.0515932992218886,0,4.89875767868636e-17,0.252613716766211
"12",0.149278254260658,0.107749948207989,0.0169127286406721,0,8.83302987962487e-18,2.40456557113638e-17,8.59124160990513e-20,0,0,9.04000557413422e-19,1.73756631766219e-17,0.171506595907672,1.9808021044497e-18,4.92165273406674e-19,1.16599961231985e-19,0.0294179473853143,6.23619596133227e-18,0.101425766264293,0.085864111591796,0,2.46989573823605e-17,0.0440252636329398,2.66798644644411e-17,1.68243848232614e-17,0.293819384108666
"13",0.109850933374252,0.12899210394814,0.0286890818709114,0.0252032662951543,2.00996907882066e-18,1.31690048599957e-17,0,0,0,0,0,0.167086220678139,0,0,0.0165633778882032,0.0481709922634995,6.92679664787399e-18,0.0683685134604064,0.0550314901705132,0,0,0.036214309380201,0,0,0.31582971067058
"14",0.1525374142667,0.150389072370934,0,2.03008563462103e-19,2.20367626523387e-18,1.54472846774588e-17,0.00205663227758368,0.00125960197872797,7.43989341937526e-18,0.0105342584487494,0,0.163351659834841,0,0,0,0.0243782581395171,0,0.0423036717304404,0.0401683166460151,1.1193932272318e-17,0,0.10058358503536,0,0,0.312437529271131
"15",0.169587319972986,0.148744335451356,0,0,5.56746218081456e-18,2.49066613388714e-17,0.0352878743900074,0.0224380676714594,8.66898949184197e-19,0,0,0.162216115153316,5.96516138115077e-18,3.35859466786887e-18,0.00605809108915668,0.0269162326631729,0,0.0160359076954354,0.0230165186397045,7.43814736615346e-19,0,0.0957837010842226,0,0,0.293915836189182
"16",0.162460374726073,0.153103409258207,0,0,0,0,0.0215041694541068,0.000868740187644134,2.89765409788716e-19,0.0106099588063754,8.48868163163847e-18,0.161732941025865,0,4.90105038633174e-18,0.00515754001436936,0.020944651427599,9.21325053599156e-19,0.0232618399753679,0.0337093951818565,0,0,0.106355097814731,0,3.03528302358815e-17,0.300291882127804
"17",0.157261922028327,0.153320728477359,1.55537046353499e-18,0,0,0,0.0147482827534559,0,6.67401581471099e-18,0.00772818636647298,1.2380153486101e-17,0.162158457400277,0,0,0.00540872103452485,0.0211130915861598,0,0.0279319045651067,0.0376692253487547,0,0,0.111335990009977,0,5.91830779924983e-17,0.301323490429584
"18",0.173727413418925,0.155383179377176,0,1.5407840288128e-19,0,1.46767120605872e-17,0.0187730072598882,0,0,0.00148569604029514,8.29185401067595e-18,0.16073221755369,0,0,0.000569696564082329,0.0175135936793891,1.17559427183608e-17,0.0249348847212936,0.0336844388532093,0,2.67858911612784e-17,0.112726991702249,5.37986517937339e-17,6.4413146021781e-17,0.300468880829801
"19",0.180185102086682,0.153709150662977,2.60248498903938e-20,1.90085826423288e-19,0,7.38317993406876e-19,0.0379690222095912,0.0158359866831415,0,0,0,0.154509471494332,3.00515569511176e-17,1.6142719255609e-17,0,0.013533097305137,1.68013393067305e-18,0.0131028085752007,0.0239693404883792,1.59348643302246e-17,0,0.117980716314673,3.42437465116007e-18,2.40372977467832e-17,0.289205304179886
"20",0.169286487383681,0.156940403736993,3.91945043747525e-19,2.97372411398983e-20,0,4.64730563219998e-18,0.0412945665699843,0.0136658488975289,9.1609712097556e-18,0,1.95526503242007e-17,0.15519137382302,0,0,0,0.0199070172544197,2.81714563601886e-19,0.0139434199346714,0.0213774707751318,0,6.47738502028648e-18,0.121419923407615,6.7336041735513e-19,4.81540395509768e-17,0.286973488216955
"21",0.170187079933632,0.168466961223777,0,0,0,7.30560883838723e-18,0.0129150383485674,3.69631717807619e-18,0,0,1.05553383617136e-18,0.165156430783029,1.5369512499032e-17,1.36116458748069e-18,0.00225245160698942,0.0331888689417769,1.59423675404302e-18,0.0196938711800204,0.0199974693827912,0,0,0.106238852584972,0,0,0.301902976014446
"22",0.157264322590159,0.21113654357281,0,1.44591199033637e-19,0,0,0.000857153950707301,0.00921266932116773,0,0,0.00265029812209313,0.176338525579547,0,0,0.00208150231765353,0.0151643153261396,5.07026545563929e-20,0.0181721257000248,0.0122272616083566,0,0,0.112088167861363,0,1.48917041253877e-17,0.282807114049978
"23",0.150202433881304,0.217723282921526,0,7.4256126326567e-19,0,0,0,0.00400320724862445,9.81395327844038e-18,4.82366454474415e-20,0.0175569176419207,0.172608994297002,0,5.92035000514836e-18,0.00110905599264996,0.0112312237962249,1.09181919034196e-18,0.0188995214102235,0.0120806485264198,0.00458925748617771,0,0.113251079577725,3.1750191278674e-19,9.9019357688511e-18,0.276744377220202
"24",0.135244209356642,0.213457302297407,0,0,2.24387857158924e-18,1.04745112393922e-17,0.00974601998590282,0.0173044009853849,7.23965717664622e-18,0,0,0.181640581738575,1.00812288103404e-17,0,0.0194197846032045,0.0170215247678498,0,0.00466344807338619,0,0.0233524818634262,2.50053260235439e-18,0.117051806923766,0,0,0.261098439404456
"25",0.118402405460026,0.209160358414132,1.79802168346804e-20,0.0056864693644751,0.00115931438663709,0,0.0120067053152818,0.0223121084222518,0,0,0.0216665345617026,0.193970625488433,0,1.28152639547705e-17,0.0159906542697608,0.0169319426965416,0,0.00131544722729899,0,0.0109725514805524,6.17569592481402e-18,0.109946335359387,0,0,0.26047854755352
"26",0.122518957325873,0.215362824151874,0,0.00878353840997078,0.00879381925056991,7.89816892989229e-18,0.00302081829355128,0.0208824118946252,4.08317027552181e-18,2.77416799088541e-18,0.0144955281574908,0.198003723773496,8.41467405836581e-18,1.91709786181867e-17,0.0193176752873701,0.018526556948736,0,0,0,8.93986747080883e-21,1.90796777491574e-17,0.10728189884219,1.63992360216483e-19,6.30422266679191e-17,0.263012247664252
"27",0.116283528277739,0.21221557390165,2.94588310673703e-19,0.00634028989202807,0.0128011755961401,2.09780152353406e-18,0,0.0169689683298672,2.16450843958626e-18,2.23406728341731e-18,0.0225935959206093,0.191547949120791,1.14270380696124e-17,1.36314140024696e-18,0.0220315542149327,0.0208561247339235,0,1.71877397176912e-19,1.15412095517342e-19,0.00345534282218716,7.48265116954527e-18,0.104047887061625,0,3.87895462766136e-17,0.270858010128508
"28",0.118792643875691,0.208748340658581,3.20753067530961e-19,0.00221857537828603,0.0105267996039473,5.42205651827592e-17,0.00198944654767182,0.0183625181779306,1.95113613688212e-17,4.36560078149813e-18,0.0206519130959122,0.191551382742446,2.59315634087113e-17,2.48581546032713e-19,0.0236397360317853,0.0243011515823375,0,1.73472347597681e-18,0,0.00768831059931282,0,0.100463941546098,6.87455369762191e-19,0,0.271065240160001
"29",0.118497571479557,0.207873190296808,9.1796409452226e-19,0.00457202391884953,0.0131990241118263,0,0,0.015782163701524,1.78092958634549e-17,4.78093824726504e-18,0.0245778475839576,0.192360023295733,5.02086581043044e-18,2.39668373141073e-17,0.0243544413917523,0.0237061416841695,0,0,0,0.011546517869854,0,0.0949859375504819,0,0,0.268545117115487
"30",0.130319327307978,0.211843606933223,1.88349220775264e-19,0,0.00773346257567656,7.79682856080804e-18,0,0.016159410546392,0,2.43286245924344e-18,0.0143880067156797,0.192791055921629,0,0,0.026713282472822,0.0215309348446165,4.24976757420174e-18,1.53772371095029e-18,4.67810630382312e-18,0.0280267653583059,1.07282436488554e-18,0.0903471594875676,0,0,0.26014698783611
"31",0.12252772479359,0.216297105466073,0,0.00385631046513771,0.0405891517396179,0,1.82251056442951e-18,0.0205823290131492,0,4.38478576466568e-18,0,0.196271038474094,4.47628986185859e-18,0,0.0229151333432294,0.0135211230752083,8.70785291506146e-18,2.89955412517164e-18,6.38239373290466e-19,0.0242062846117886,6.14207728678517e-18,0.0873821579643792,0,7.20197941450331e-18,0.251851641053733
"32",0.121296001433881,0.212531149689225,0,0.0118801520014397,0.0247506140938033,5.04174054539544e-17,0,0.0113241547906485,1.5678141272696e-17,3.04736505742854e-18,0,0.190416598722514,1.02830428049349e-17,0,0.0275247797859988,0.0272182678559205,1.78721414788845e-18,0,6.17119656293215e-19,0.0478843037757584,1.59397376186567e-18,0.0829353064067621,4.19374003741014e-18,0,0.24223867144405
"33",0.116293309791886,0.21277232554255,0,0.0115788361007007,0.0118172374230762,0,7.14697765464237e-19,0.015664993447419,6.79655676123182e-18,1.83648727924021e-18,0,0.19409353711047,0,1.52634201279387e-17,0.0260210576767033,0.0245198506900101,8.36452936042872e-18,0,0,0.0499884420414934,0,0.0882778587493014,0,0,0.248972551426389
"34",0.132337690306971,0.185517275662757,0,0.0210253934400118,0.0417835441603559,0,0,0.043075876032488,2.03997812390152e-17,5.05647238126386e-19,0,0.186547071755032,4.02613874991028e-17,0,0.0362113534495832,0.0291838478622013,0,2.35218377321626e-19,1.32213470539703e-18,0.0331044547044369,0.0180734932742347,0.0916731469222852,0,4.13992480497304e-19,0.181466852429642
"35",0.12661767606655,0.191947787712224,4.58093037505533e-19,0.0147849836523735,0.0411105882316442,0,0.00206350482018735,0.0440471062093785,0,2.98952249586271e-18,0,0.150881575375054,9.17520975590497e-18,0,0.0597899604429663,0.0632168490371987,0,0,1.1205241060783e-18,0.0253956097310943,0.0232137568846804,0.103639614652694,1.17213827879127e-17,4.29271170957282e-17,0.153290987183955
"36",0.103511000859767,0.188299853786739,3.99675844997106e-18,0.0131617937875617,0.0448362134339785,0,0.0131481687546025,0.0432644759132571,3.51862667690215e-17,1.59577550000829e-18,0,0.148254514603945,5.95490883881099e-17,0,0.0707950128836394,0.0766412733278752,0,0.00318434736959118,0,0.0401391270612447,0.00956935613940188,0.0894801818404999,2.48578757295354e-18,2.70685843071558e-17,0.155714680237896
"37",0.0930669134931453,0.190914506369922,2.64641435051509e-20,0.0149856204686968,0.032300635736356,3.56379488158601e-17,0,0.0493031321595006,0,3.83810334078989e-18,0,0.147427097894268,0,2.56618332163331e-18,0.0613622533419314,0.0723575401773907,0,0.0304665577298314,0.00934866669367367,0.0337651845865087,0.0184387268872783,0.0939303354421104,0,1.95167544236596e-17,0.152332829019387
"38",0.0648583576765545,0.205905183733321,0,0.00519855356832992,0.0399557998345306,0,0,0.0678679527165864,0,0,8.7703776084231e-19,0.1487323305036,4.68017834664775e-19,1.26850676246238e-17,0.049410269013715,0.0729426049327881,1.10434970123359e-17,0.03558512721906,0.00619692890235081,0.0349830918729107,0.0280124995968551,0.0982414195435304,0,2.97676736580215e-17,0.142109880885868
"39",0.0737006630307277,0.185340682799176,0,0,0.0397166770142588,0,1.50565043736362e-18,0.07207196760229,6.3526073559032e-18,5.69004421113943e-18,0.0227219388637599,0.151374725606506,0,0,0.0434444955005533,0.0563455913638744,8.37732474562957e-18,0.0558166099365687,0.0315640300411725,0.0499492081828672,0.0129177225740157,0.0844929771897269,1.38491285020995e-17,0,0.120542710294502
"40",0.114988526770601,0.176878324308759,0,0,0.025408030239508,8.40305335038119e-18,0.00860081492272721,0.0832471314639708,0,0,0.00704181383388915,0.171567467856674,3.24008855624113e-17,1.17447159983089e-17,0.0605056606442107,0.0742641332686669,9.03237427509947e-18,0.0433786607104375,0.0231919679384806,0.0525931733991409,0.0126975882563033,0.0612240829493738,0,9.71657569420866e-18,0.0844126234372584
"41",0.100404273991164,0.170455816022934,9.50164589517366e-18,7.73965344531256e-20,0.0351486936955729,1.20459224767498e-17,0.0270843901072163,0.0865165435018874,0,0.00315910509987899,0.00179509082211611,0.195453978124246,5.24745652162374e-17,0,0.0494696052462047,0.0543136284350479,0,0.0348100689997478,0.0154149070985194,0.0943341286966934,4.33680868994202e-19,0.0837708800180032,0,3.37247817521391e-17,0.0478688901407683
"42",0.0907963429792338,0.186237342433862,0,0,0.0295868517588784,2.22747623775348e-17,0.0251292616007774,0.0928224312570034,2.70413755902421e-18,0,0.00320448279778395,0.192269371712106,2.24313389242619e-17,0,0.0493839243839459,0.0558337905136533,1.76310140287484e-17,0.0311988124013353,0.00800532023005023,0.0949570407753937,0,0.0823550502876553,0,1.44264645166515e-17,0.0582199768683216
"43",0.0568566299286234,0.186855628591182,0,0,0,0,0.0402768895924375,0.12292102264575,8.86072823061545e-18,0,0,0.214024486643577,0,0,0.036659816807403,0.0292889888631651,4.29562850021421e-18,0.0581542214935275,0.0267114446194836,0.0907383672386727,0.00248434695269644,0.0950447719593322,2.11099233604913e-19,4.48147338244875e-17,0.03998338466415
"44",0.0418330664949447,0.15571965636175,0,8.28917278528804e-19,0,0,0.0381449748057539,0.127772176407502,5.54969722900303e-18,0.0142085925100174,0,0.299701569325196,2.19625433061392e-17,0,0.0417279356409082,0.0397769552917365,4.22366036501425e-17,0.0386428287313508,0.0138278504135922,0.0868993134126036,0.00568607250856967,0.0850982629344141,1.00078984400597e-18,1.45425513575623e-17,0.0109607451616602
"45",0,0.177804340789004,0,0,0,0,0.050769611902458,0.0974717492075323,2.88949042205816e-17,0.0129903795908501,0.031781773260038,0.294170833413434,0,2.5332960448647e-18,0.0413891196652545,0.0272928629652634,2.58517339125452e-17,0.033745908909267,0.00839323919087869,0.0978028527781352,0.0170836063730859,0.105268652092487,1.88483123513552e-18,1.3217283105824e-17,0.00403506986231185
"46",5.18743172761924e-17,0.201898390774789,1.73214856735687e-17,1.11724884128899e-18,0.00345277255792228,4.51461711698866e-18,0.0588192849121471,0.0947142774934782,0,0.00832792237920395,0.022375958809026,0.278927011296496,0,0,0.0396309720632924,0.0289481018741156,8.57356122673972e-18,0.0457395634451083,0.0223154536462391,0.0728661019924612,0,0.112387435583221,0.00959675317249921,0,3.87248381253667e-19
"47",0,0.198216339309271,2.54219598480404e-21,3.95130228642911e-17,5.1754690340359e-17,0,0.073953157719553,0.100056576499042,1.49874682180014e-18,0.0476935295762536,0.0449852851012913,0.260593381981962,3.69333952463048e-17,1.82008453080629e-17,0.0122796188389598,0,0,0,7.81711337558011e-18,0.0954143016198229,0,0.155947001223398,0.0108608081304459,0,3.56606123295535e-20
"48",0,0.236751685742574,0,0,1.75236534490951e-18,0.0129989951897825,0.0786229588029433,0.106849473790669,3.25015483114267e-18,0.0250163153599359,0.082874799831026,0.181667936984711,0,6.47907948260927e-18,0,0,7.7290675508353e-18,0,0,0.112237393426632,0,0.156844601484334,0.00613583938739204,0,4.22847972950583e-18
"49",6.34237074310414e-19,0.182487905874306,0,0,1.60759470664429e-17,0.0530798148472505,0.0664672441880745,0.0783400178330224,0,0.0245019898921164,0.142190833930496,0.171384269462101,1.04555752006651e-17,4.28539429630815e-17,0,3.79976552382507e-18,0,0,2.25731592010231e-17,0.0973182261766751,1.77667936872376e-18,0.184229697795958,0,1.01466687070011e-17,1.90097681031784e-18
"50",0,0.178291058019507,6.19398459628782e-18,0,0,0.043372745297607,0.0499004749102489,0.0685234542326801,0,0.0142972610616232,0.143518521731801,0.217628997748471,0,0,0,3.61232610731778e-19,2.53404277478931e-18,0,0,0.103478047315226,1.5323383210217e-17,0.180989439682836,0,0,2.38273866834063e-18
"51",0,0.177358173018203,0,0,2.69007272627834e-18,0.0410006540623838,0.0588354563626477,0.0754505745013431,0,0.0188379825815955,0.127459974833589,0.231654227866937,0,5.56810119781599e-19,0,1.13402634415835e-18,4.63097125092591e-20,1.63874716394241e-19,0,0.0916724554361524,3.31151604525376e-17,0.177730501337148,2.01453755900554e-19,4.98075992112164e-18,2.47755854523653e-18
"52",6.66318490163349e-18,0.183240943130365,0,3.89317811466159e-17,0,0.0537002853217445,0.0545815025209168,0.0717951128595904,0.00456671388760477,0.0217769706763955,0.113081278629074,0.224337024515307,4.3002980422417e-19,8.67415750436378e-18,0,0,0,2.68639952431456e-19,0,0.0827654012758853,1.92364751807191e-17,0.170093114011223,0.0200616531718931,0,3.66573427360059e-19
"53",6.33622774399655e-19,0.143396505159022,0,3.62985493230708e-17,0,0.0343051276570334,0.0788610429293406,0.0556402161602896,0.0157046971935534,0.0226058439956251,0.12351233238004,0.21752239766922,0,0,9.92316988696206e-19,8.53921419663638e-18,0.0288680085754477,0.0374542281550526,0,0.0475978708512388,0,0.194531729274137,2.35391274954345e-19,0,2.4024938005832e-19
