"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.152211696125906,0.179537685843844,0.0697186228435406,0.0180882168265514,2.07525829549129e-17,0,0,0.00206716550496631,7.53915268086949e-18,1.69935547014812e-21,0,0.106334804386692,7.53819286213084e-18,0.0126591391762471,0,0.0171584096169787,3.59178723690138e-18,0.0647548344055339,0.0607866112382141,0,1.33658179805852e-17,0.096393859925164,2.744813372049e-17,0,0.220288954106362
"2",0.159388233647409,0.17652122531339,0.0631596919038405,0.0116626131459171,0,4.21853701516358e-18,2.00537720442055e-19,0.00879265133865686,0,0,0,0.10192074629274,0,0.0152117622307333,0,0.0197105501923238,1.40787546417285e-18,0.0719579474513572,0.0633084929195731,1.52538113020221e-17,0,0.0831949119375528,2.84632978818484e-17,0,0.225171173626506
"3",0.1760055209806,0.195221277019411,0.0469030593035258,0,0,0,0,0.000985457743683092,0,1.07506326139323e-18,0,0.0975726421447259,0,0.0233540035778136,0.00178053374403537,0.0182881419395555,0,0.0665970927822809,0.0591879114221933,0,8.20718208740211e-18,0.0831854625115279,0,1.27839311223463e-17,0.230918896830648
"4",0.175660153118582,0.185815624963621,0.0487251131513248,0,0,2.08890540289689e-17,0,0,0,3.93654625425957e-20,0,0.117239304493935,7.12815738320754e-18,0.0193376938568298,0.00367316635772857,0.021475195862263,1.03412930913462e-17,0.0644319634463553,0.0575063548002889,0,3.36905336620819e-18,0.0749469807802927,0,0,0.231188449168779
"5",0.166191672910829,0.139037494314511,0.0535590710838869,0.0153670343641669,6.43201999662093e-21,0,0.00174963643268129,0.018299346892969,1.25147236135972e-17,0,1.02480111642072e-17,0.134118064338287,5.84524827650964e-18,0.00323632960968694,0.0164386925078738,0.0382510746978376,5.72002063963579e-18,0.0674443188874594,0.0612468424256846,0,0,0.0823434884710851,0,0,0.202716933063041
"6",0.163394657058519,0.142179027086488,0.0558974057240817,0.0166657219279787,7.39695739532816e-19,0,2.87800633010037e-05,0.0141094375888551,0,0,2.02903989865674e-17,0.131247623730425,0,0.00375329728394352,0.0170367420755032,0.0367757551238333,5.86649072283759e-18,0.0678446309942068,0.0625737292715586,0,0,0.0823620388813178,0,1.00288112085821e-17,0.206131153189988
"7",0.143878788634796,0.154555581286299,0.0625894916885839,0.0293593123841319,0,0,0.00273741912140545,0.0187059686557216,0,0.00157811999087176,0,0.139583127923223,0,0,0.0176412223734909,0.033887007458285,1.16542059585445e-18,0.0872575633455469,0.0808606913384831,4.69867559640053e-18,9.75397227600268e-18,0.0315999716459925,7.64318532859011e-18,0,0.195765734153169
"8",0.144951167843306,0.154177429389613,0.0603544165757752,0.0260881167592166,8.98464303510795e-19,1.47620461202771e-17,0.00174985763889707,0.0197225950577415,0,0.00347361316112767,0,0.139092244853915,1.48990846489466e-17,0,0.0143963333860085,0.030820041513239,4.41945039111773e-18,0.0895401753908337,0.083097346770822,0,9.00558359838175e-18,0.030210929791361,2.15101162914299e-18,2.57194509060584e-17,0.202325731868143
"9",0.13293545989497,0.155344723670506,0.0565598307965641,0.0191622740766046,7.50636693046071e-18,0,0,0.0194896590855708,0,1.20838433399031e-18,5.68136450342e-18,0.148197775345693,0,0,0.0112181633152942,0.0295383331558409,2.98605984861044e-18,0.0954139148459863,0.0831429935574079,0,1.87707205452127e-17,0.0431466346233624,0,3.58674044869351e-17,0.205850237632199
"10",0.137549803129588,0.14918761631035,0.0524297897407173,0.0154126150070323,1.79503305193488e-17,0,0,0.00070533853465799,5.78223927502895e-18,1.27947725456276e-17,0,0.148475407737187,0,0,0.0101614688462905,0.0318040550365167,0,0.0990520392354262,0.0853368359200248,0,1.111714038999e-19,0.0584893368608344,0,0,0.211395693641374
"11",0.140682415823257,0.12105358235676,0.0626748993055423,0.0331506523941241,3.54516652993663e-19,1.53711800707005e-18,0,0,1.10843550765137e-17,3.58822620777584e-18,0,0.154745931289021,0,1.30117750770144e-18,0.0192566939127997,0.0334476859346308,0,0.0854071152855138,0.0763670579177366,0,2.41989445809247e-17,0.0652719076789426,4.14085492163363e-18,2.15197591331028e-18,0.207942058101672
"12",0.135551452260638,0.111183584523367,0.0295189595955123,0.0163606511993505,0,0,0.00134719735144843,3.46915583205845e-18,1.0547536971366e-17,3.52675240077203e-18,0,0.165318130357131,0,0,0.0183709739967431,0.0384948249566357,1.23221695447851e-18,0.0962470845840789,0.0844998336484041,0,0,0.0624204154910428,1.25406013495169e-17,0,0.240686892035649
"13",0.107678326602107,0.124563507654917,0.0379101971050356,0.0359888028685629,0,0,0,0,0,0,0,0.160325521954322,1.14109881929382e-17,1.79655746598551e-19,0.0319584511575105,0.0526154936312953,0,0.0731574385422831,0.0628927950970521,1.75020511765917e-17,0,0.0559452585378185,8.86516475020071e-18,8.37450998818884e-18,0.256964206849096
"14",0.141650960546306,0.142661474456818,1.94780794667318e-19,0,3.44333228349232e-18,0,0.0167642217099269,0.00741390066112639,1.37502077378588e-18,0.00105780651074728,0,0.158273365789808,0,1.51199533611246e-19,0.018173216536173,0.0360809113743581,0,0.0570688036074992,0.0543387822220775,2.59234543776156e-18,1.88940598979897e-17,0.107688971088605,6.14270662968733e-18,5.48120870334195e-17,0.258827585496554
"15",0.150240161117911,0.142855250090569,0,0.00681563447828659,2.44348825898862e-18,1.71017451322053e-17,0.0275607092334197,0.00591940362483878,0,0.00337470384018578,0,0.159380732668906,0,0,0.0222125730953137,0.0366100024088849,0,0.0414443350286268,0.044024025298163,0,0,0.103159832008743,0,1.31341602643371e-17,0.256402637106151
"16",0.147100978063615,0.14420385416776,2.16918217206916e-19,0,2.0571148995664e-18,0,0.0302739455713445,0.00627717239915972,1.30207330648247e-18,0.00171625541101467,0,0.15718218495933,0,0,0.024660779359799,0.0337485906143695,0,0.043109874918809,0.0490986171621841,0,3.95832496968954e-18,0.110596212509633,8.28644514175219e-18,1.93900565443858e-17,0.252031534862981
"17",0.144669723654869,0.146403954447038,0,0,0,0,0.025153959815553,0.00255204338835374,0,0,0,0.157540515435654,0,2.22020689088667e-19,0.0247669932108298,0.0334072222020962,0,0.0461258409560995,0.0519293009492899,0,1.00520429816716e-17,0.113844299406515,1.78900449149086e-17,0,0.253606146533702
"18",0.15974467906595,0.149720711723722,0,0,5.09013160475642e-19,0,0.0255124296623886,3.43731327211057e-19,3.89822028283027e-18,0,0,0.157202285738829,5.2790497042841e-18,1.06966656102711e-18,0.0199293946085427,0.0292644015901042,1.90746241131477e-18,0.0434505649317159,0.0485724095694236,0,8.1971607211273e-18,0.114097658228083,2.42328113353271e-18,8.89176969679329e-18,0.252505464881241
"19",0.163343032939909,0.151588241832975,0,3.93334499469374e-20,0,0,0.0299984203961437,0.000320975021706417,0,0,4.16153907038052e-19,0.153705501730206,0,2.51817935166728e-18,0.0170464170890793,0.0280492012518067,0,0.0395958903384543,0.0454637834313925,0,1.99986092460796e-18,0.116552675694519,1.1915762746041e-17,2.89597079834533e-17,0.254335860273808
"20",0.154077058011619,0.15316912998109,0,0.00041343703735113,0,2.69755267148769e-17,0.0322315247535852,0,0,0,7.31978695756592e-18,0.155254627304205,2.79475216594289e-18,0,0.0172785089512419,0.0321918485440775,3.73808556600505e-19,0.0396645598769473,0.043054077842228,0,0,0.119106823060594,0,0,0.253558404637061
"21",0.158098528111065,0.158582618321115,0,0,1.26926946147283e-18,2.06588217785788e-17,0.0200406584022739,0,0,0,1.81652230307314e-18,0.161727361698698,1.697507368678e-17,0,0.020932335819128,0.0394665697538044,0,0.0395281531733682,0.039032959655967,0,6.02715432180416e-18,0.108715904808201,3.9724904029612e-18,0,0.25387491025638
"22",0.146601684035228,0.183299574640583,5.27356269560292e-19,0,0,0,0.00706198059740985,0.00163207724966801,1.73020885450018e-18,0,0.0338917334695401,0.165994899960002,1.05381501392127e-17,9.26337488181869e-19,0.0164763457351324,0.0232869473737749,0,0.033331017240498,0.0287796418284199,0.0183588262482521,0,0.10683443654065,1.26492501774948e-18,2.17697337518201e-17,0.234450835080841
"23",0.141420447262679,0.18602839131011,2.88202967354232e-19,0,3.03875342822342e-18,1.04291242819839e-17,0.00546825301499159,0,0,1.32730299597348e-18,0.0437698722796246,0.164234814234791,3.94874815695527e-18,0.00212693630179461,0.0158659018593296,0.0206667236938522,0,0.0333656860025845,0.0283245947536691,0.0219326551645463,0,0.107611333369738,1.87624857433713e-20,5.26049545238098e-18,0.22918439075229
"24",0.129313733105886,0.183497630390403,1.20833036653679e-19,0.00401883385595898,3.07828645510803e-20,2.3668447462618e-17,0.0129047811396757,0.00702503688265425,4.22095131760987e-18,3.23179307220519e-18,0.0348136469916918,0.169552322863704,0,0.00212621820027448,0.0256635832570286,0.0221141096934247,4.40738721976542e-19,0.0236900685350359,0.0187272897753725,0.0339484144027898,0,0.110466778672603,0.00268796679227294,1.40612996263156e-17,0.219449585441224
"25",0.116133576629505,0.180113288605651,0.0027170240777286,0.0111771387225744,0.00334043669200556,0,0.0141636681162022,0.0108946304200053,3.34675254601201e-18,2.92199015022303e-18,0.0523258156110968,0.182397552683319,1.53734697640581e-18,0,0.0217550504942545,0.0206392126884577,5.35572007369873e-19,0.0205202164615042,0.0156923905390155,0.024574496224435,0,0.105648069318865,1.32221404719651e-19,1.18932180135251e-17,0.21790743271538
"26",0.119185432298926,0.185436886745196,0.00460321274708588,0.0131776033512445,0.00864843680774161,0,0.0079497087200843,0.00978449902854171,8.41139903904185e-18,4.40796936878173e-18,0.0472929396171005,0.185065929905327,0,1.66589943790127e-18,0.0241316096935716,0.021753792863472,0,0.0180732279099015,0.0132819889224541,0.0151007567826006,0,0.104347517292814,0,1.61212365539155e-17,0.222166457313939
"27",0.114702592415279,0.182837063724845,0.00201734478201744,0.0114654011712602,0.012043188005076,0,0.00515218664968711,0.00671649607460119,0,1.4432210978875e-18,0.0534349569886153,0.1784867885387,0,3.44974023052701e-19,0.0263978715812005,0.0235850140048614,1.23408300643247e-18,0.0190499657418984,0.013726716098284,0.0204400184127011,0,0.101973505926458,0,1.32913726213511e-17,0.227970889884515
"28",0.117541125429213,0.181912387850605,0.00119853043331545,0.00976700150416075,0.0110257215351381,2.84886296211412e-17,0.00758102843642044,0.0082731625837459,7.56970571066308e-18,0,0.0529242350936826,0.178268910320651,5.38495407083719e-18,0,0.0282347012412911,0.0267038260308787,0,0.0143077000856663,0.00972357415396581,0.0234882231657213,0,0.100103425423773,0,0,0.228946446711772
