"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25"
"1",0.159811196395815,0.188742703624716,0.106101481766253,0,5.55785019828629e-18,1.11268607570478e-17,0,0.0125268509100174,3.92388095248679e-17,0,0,0.11205325997662,0,0.00920087788514189,0,0,0,0.10959745928307,3.03431361711789e-18,1.0344178598251e-17,0,0.0657550304338529,7.81807691563899e-18,4.44051638511925e-17,0.236211139724514
"2",0.17002083956353,0.180304092644318,0.101107427334653,0,1.38619342025634e-17,0,5.89309471122647e-18,0.0278922441864711,2.00303447756036e-17,2.20898017545642e-18,9.2223970391074e-18,0.107756761555111,0,0.00342112226946838,4.35091305498187e-17,0,1.90143850097849e-17,0.111784503019659,7.07126528632537e-17,9.7229219013656e-19,3.14238742282687e-18,0.0575125077542933,0,3.16389293047485e-17,0.240200501672496
"3",0.187476727001329,0.201150068441597,0.0863931256536702,4.13076545061535e-17,1.10824334928516e-19,0,2.85798608350374e-19,0.0124820725536407,7.47318766570569e-17,1.75124997743819e-18,5.94660056473533e-18,0.109008959326602,0,0.0259055100627752,2.82104909802953e-18,3.87393124028173e-17,0,0.0790013224792824,0,1.32213868472407e-17,0,0.0427501175123265,2.74401196138527e-17,0,0.255832096968777
"4",0.190798765190602,0.179298877504602,0.100484072829591,2.55980681805294e-17,3.86731660821599e-18,0,5.39488526497348e-19,0.00507778722328771,0,2.35797620626139e-18,0,0.131637302771138,0,0.0234120560227005,0,0,0,0.0779107746354444,0,2.1042290491887e-17,0,0.0358291845290337,1.56384572178642e-18,0,0.255551179293601
"5",0.201895870020613,0.115196362232155,0.0993074473613322,0,1.21637630764522e-18,0,0,0.048201157767791,6.57062787774231e-18,0,0,0.15012023206468,0,1.13318675103201e-18,0,9.41516080307574e-17,6.83676618103349e-18,0.0931075981730071,0,2.6063621246093e-18,0,0.0487784877905681,0,2.25589318189253e-17,0.243392844589853
"6",0.209530081982791,0.112706388785397,0.100068051093778,8.15363666060377e-17,0,0,0,0.0502493921516917,0,1.01896559232842e-17,0,0.152746618080201,0,0,5.36601168289054e-18,0,3.21936019880594e-17,0.083644239108312,2.30532161290829e-16,0,0,0.0436799200868549,1.29088417025421e-17,3.11533643460468e-17,0.247375308710974
"7",0.181627931014605,0.128357090229542,0.102386879051955,1.17669006121776e-19,0,0,2.19760812747458e-19,0.052561082394839,7.89881472022206e-17,0,9.40315180762236e-18,0.158285360381138,0,4.68009347187304e-18,2.5124188040061e-19,0,0,0.130291192667881,1.03712699850478e-18,0,0,2.47332805129856e-18,0,1.01660233850844e-17,0.246490464260039
"8",0.176669638188233,0.133700378758938,0.0969321003715848,1.24636318197054e-18,3.39458830760976e-19,2.85015341370804e-18,6.91628149984032e-19,0.0566093009354731,1.18250401095539e-16,0,2.30063543420658e-17,0.161456309425273,0,0,2.27309137711309e-19,1.24322932592752e-16,3.08802081014061e-18,0.12227058737243,2.50580566588814e-16,2.3800378322714e-17,0,0,0,0,0.252361684948068
"9",0.161469178379826,0.139822452415403,0.0893607726361062,1.17223157728963e-18,0,1.55362719652336e-17,0,0.0574306551368615,0,0,0,0.170769451849727,0,2.93438387766696e-17,2.23526607962672e-18,0,0,0.128604446263804,0,2.86452326531337e-18,0,0,5.93113087352234e-18,0,0.252543043318273
"10",0.145590791468551,0.137879664789799,0.0906649361095517,0,0,2.56622517765029e-17,0.0314086018914155,0.00160859459836853,6.00063552303829e-17,0,1.21668189577273e-17,0.15966011943228,1.88684300634908e-17,0,0,0,3.08074352074998e-18,0.166733948101345,0,0,1.55569940854504e-17,0.0294819104093785,0.00648233121798378,1.54360898732933e-17,0.230489101981327
"11",0.151085378027213,0.124861223223142,0.0933181101200146,0.010349640612547,5.48654555424277e-18,1.12113598595446e-17,0.0311126346381163,0,1.22043994995415e-17,0,2.12303758603512e-18,0.165470238272197,9.00933157287862e-18,0,0,0.00824946008741789,6.06571608450873e-19,0.15052871587178,7.60389347165471e-18,1.55854805493626e-17,0,0.0306882758112619,0.00517637113138067,5.90323715581558e-17,0.22915995220493
