"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",-3.06882414619731,-3.06882414619731,-3.06882414619731,-3.06882414619731,-3.06882414619731,-3.06882414619731,-3.06882414619731,-3.06882414619731
"2",12.0437448165637,12.0437448165637,12.0437448165637,12.0437448165637,12.0437448165637,12.0437448165637,12.0437448165637,12.0437448165637
"3",-5.18822894447693,-5.18822894447693,-5.18822894447693,-5.18822894447693,-5.18822894447693,-5.18822894447693,-5.18822894447693,-5.18822894447693
"4",-14.0411346459673,-14.0411346459673,-14.0411346459673,-14.0411346459673,-14.0411346459673,-14.0411346459673,-14.0411346459673,-14.0411346459673
"5",3.53864958448061,3.53864958448061,3.53864958448061,3.53864958448061,3.53864958448061,3.53864958448061,3.53864958448061,3.53864958448061
"6",3.29022859558195,3.29022859558195,3.29022859558195,3.29022859558195,3.29022859558195,3.29022859558195,3.29022859558195,3.29022859558195
"7",3.5759133546368,3.5759133546368,3.5759133546368,3.5759133546368,3.5759133546368,3.5759133546368,3.5759133546368,3.5759133546368
"8",8.52217301106865,8.52217301106865,8.52217301106865,8.52217301106865,8.52217301106865,8.52217301106865,8.52217301106865,8.52217301106865
"9",16.693398878033,16.693398878033,16.693398878033,16.693398878033,16.693398878033,16.693398878033,16.693398878033,16.693398878033
"10",0.0513766678819485,0.0513766678819485,0.0513766678819485,0.0513766678819485,0.0513766678819485,0.0513766678819485,0.0513766678819485,0.0513766678819485
"11",8.0937909691157,8.0937909691157,8.0937909691157,8.0937909691157,8.0937909691157,8.0937909691157,8.0937909691157,8.0937909691157
"12",8.65906058723766,8.65906058723766,8.65906058723766,8.65906058723766,8.65906058723766,8.65906058723766,8.65906058723766,8.65906058723766
"13",15.2573944327253,15.2573944327253,15.2573944327253,15.2573944327253,15.2573944327253,15.2573944327253,15.2573944327253,15.2573944327253
"14",1.89471513151803,1.89471513151803,1.89471513151803,1.89471513151803,1.89471513151803,1.89471513151803,1.89471513151803,1.89471513151803
"15",1.19320250179937,1.19320250179937,1.19320250179937,1.19320250179937,1.19320250179937,1.19320250179937,1.19320250179937,1.19320250179937
"16",2.89851751817498,2.89851751817498,2.89851751817498,2.89851751817498,2.89851751817498,2.89851751817498,2.89851751817498,2.89851751817498
"17",-1.95543997574087,-1.95543997574087,-1.95543997574087,-1.95543997574087,-1.95543997574087,-1.95543997574087,-1.95543997574087,-1.95543997574087
"18",0.502155031243232,0.502155031243232,0.502155031243232,0.502155031243232,0.502155031243232,0.502155031243232,0.502155031243232,0.502155031243232
"19",-2.43630701946341,-2.43630701946341,-2.43630701946341,-2.43630701946341,-2.43630701946341,-2.43630701946341,-2.43630701946341,-2.43630701946341
"20",1.52878970431993,1.52878970431993,1.52878970431993,1.52878970431993,1.52878970431993,1.52878970431993,1.52878970431993,1.52878970431993
"21",-0.483542519565748,-0.483542519565748,-0.483542519565748,-0.483542519565748,-0.483542519565748,-0.483542519565748,-0.483542519565748,-0.483542519565748
"22",5.09741819314504,5.09741819314504,5.09741819314504,5.09741819314504,5.09741819314504,5.09741819314504,5.09741819314504,5.09741819314504
"23",6.08623936968019,6.08623936968019,6.08623936968019,6.08623936968019,6.08623936968019,6.08623936968019,6.08623936968019,6.08623936968019
"24",9.62851780326278,9.62851780326278,9.62851780326278,9.62851780326278,9.62851780326278,9.62851780326278,9.62851780326278,9.62851780326278
"25",3.66536280385298,3.66536280385298,3.66536280385298,3.66536280385298,3.66536280385298,3.66536280385298,3.66536280385298,3.66536280385298
"26",-1.08557904570669,-1.08557904570669,-1.08557904570669,-1.08557904570669,-1.08557904570669,-1.08557904570669,-1.08557904570669,-1.08557904570669
"27",4.81158317417471,4.81158317417471,4.81158317417471,4.81158317417471,4.81158317417471,4.81158317417471,4.81158317417471,4.81158317417471
"28",8.56766311538051,8.56766311538051,8.56766311538051,8.56766311538051,8.56766311538051,8.56766311538051,8.56766311538051,8.56766311538051
"29",8.43263971101195,8.43263971101195,8.43263971101195,8.43263971101195,8.43263971101195,8.43263971101195,8.43263971101195,8.43263971101195
"30",4.24718131491234,4.24718131491234,4.24718131491234,4.24718131491234,4.24718131491234,4.24718131491234,4.24718131491234,4.24718131491234
"31",2.9457211662815,2.9457211662815,2.9457211662815,2.9457211662815,2.9457211662815,2.9457211662815,2.9457211662815,2.9457211662815
"32",1.91415074637935,1.91415074637935,1.91415074637935,1.91415074637935,1.91415074637935,1.91415074637935,1.91415074637935,1.91415074637935
"33",6.60158185480671,6.60158185480671,6.60158185480671,6.60158185480671,6.60158185480671,6.60158185480671,6.60158185480671,6.60158185480671
"34",3.89828326806956,3.89828326806956,3.89828326806956,3.89828326806956,3.89828326806956,3.89828326806956,3.89828326806956,3.89828326806956
"35",-6.33757232924698,-6.33757232924698,-6.33757232924698,-6.33757232924698,-6.33757232924698,-6.33757232924698,-6.33757232924698,-6.33757232924698
"36",-5.17202828419991,-5.17202828419991,-5.17202828419991,-5.17202828419991,-5.17202828419991,-5.17202828419991,-5.17202828419991,-5.17202828419991
"37",-9.03659900679837,-9.03659900679837,-9.03659900679837,-9.03659900679837,-9.03659900679837,-9.03659900679837,-9.03659900679837,-9.03659900679837
"38",7.10250132084866,7.10250132084866,7.10250132084866,7.10250132084866,7.10250132084866,7.10250132084866,7.10250132084866,7.10250132084866
"39",-2.36542070585828,-2.36542070585828,-2.36542070585828,-2.36542070585828,-2.36542070585828,-2.36542070585828,-2.36542070585828,-2.36542070585828
"40",7.09590264204327,7.09590264204327,7.09590264204327,7.09590264204327,7.09590264204327,7.09590264204327,7.09590264204327,7.09590264204327
"41",5.74262111642047,5.74262111642047,5.74262111642047,5.74262111642047,5.74262111642047,5.74262111642047,5.74262111642047,5.74262111642047
"42",-7.14858256839013,-7.14858256839013,-7.14858256839013,-7.14858256839013,-7.14858256839013,-7.14858256839013,-7.14858256839013,-7.14858256839013
"43",-6.00782649440655,-6.00782649440655,-6.00782649440655,-6.00782649440655,-6.00782649440655,-6.00782649440655,-6.00782649440655,-6.00782649440655
"44",-7.49788482521471,-7.49788482521471,-7.49788482521471,-7.49788482521471,-7.49788482521471,-7.49788482521471,-7.49788482521471,-7.49788482521471
"45",-1.72699163889258,-1.72699163889258,-1.72699163889258,-1.72699163889258,-1.72699163889258,-1.72699163889258,-1.72699163889258,-1.72699163889258
"46",-16.0908738224047,-16.0908738224047,-16.0908738224047,-16.0908738224047,-16.0908738224047,-16.0908738224047,-16.0908738224047,-16.0908738224047
"47",4.27417458753925,4.27417458753925,4.27417458753925,4.27417458753925,4.27417458753925,4.27417458753925,4.27417458753925,4.27417458753925
"48",-0.793978630106003,-0.793978630106003,-0.793978630106003,-0.793978630106003,-0.793978630106003,-0.793978630106003,-0.793978630106003,-0.793978630106003
"49",-1.83292591516485,-1.83292591516485,-1.83292591516485,-1.83292591516485,-1.83292591516485,-1.83292591516485,-1.83292591516485,-1.83292591516485
"50",-2.31337927822179,-2.31337927822179,-2.31337927822179,-2.31337927822179,-2.31337927822179,-2.31337927822179,-2.31337927822179,-2.31337927822179
"51",5.74429762720622,5.74429762720622,5.74429762720622,5.74429762720622,5.74429762720622,5.74429762720622,5.74429762720622,5.74429762720622
"52",9.05206045608023,9.05206045608023,9.05206045608023,9.05206045608023,9.05206045608023,9.05206045608023,9.05206045608023,9.05206045608023
"53",5.26422865142002,5.26422865142002,5.26422865142002,5.26422865142002,5.26422865142002,5.26422865142002,5.26422865142002,5.26422865142002
"54",-1.20607787196519,-1.20607787196519,-1.20607787196519,-1.20607787196519,-1.20607787196519,-1.20607787196519,-1.20607787196519,-1.20607787196519
"55",0.973758372213099,0.973758372213099,0.973758372213099,0.973758372213099,0.973758372213099,0.973758372213099,0.973758372213099,0.973758372213099
"56",6.17487172421845,6.17487172421845,6.17487172421845,6.17487172421845,6.17487172421845,6.17487172421845,6.17487172421845,6.17487172421845
"57",3.55863799267078,3.55863799267078,3.55863799267078,3.55863799267078,3.55863799267078,3.55863799267078,3.55863799267078,3.55863799267078
"58",-0.879106467325844,-0.879106467325844,-0.879106467325844,-0.879106467325844,-0.879106467325844,-0.879106467325844,-0.879106467325844,-0.879106467325844
"59",3.32464721315102,3.32464721315102,3.32464721315102,3.32464721315102,3.32464721315102,3.32464721315102,3.32464721315102,3.32464721315102
"60",6.34186389177675,6.34186389177675,6.34186389177675,6.34186389177675,6.34186389177675,6.34186389177675,6.34186389177675,6.34186389177675
"61",-2.09090830946618,-2.09090830946618,-2.09090830946618,-2.09090830946618,-2.09090830946618,-2.09090830946618,-2.09090830946618,-2.09090830946618
"62",-2.53245069619896,-2.53245069619896,-2.53245069619896,-2.53245069619896,-2.53245069619896,-2.53245069619896,-2.53245069619896,-2.53245069619896
"63",-1.5611660308171,-1.5611660308171,-1.5611660308171,-1.5611660308171,-1.5611660308171,-1.5611660308171,-1.5611660308171,-1.5611660308171
"64",2.84211880048527,2.84211880048527,2.84211880048527,2.84211880048527,2.84211880048527,2.84211880048527,2.84211880048527,2.84211880048527
"65",-3.52254203125176,-3.52254203125176,-3.52254203125176,-3.52254203125176,-3.52254203125176,-3.52254203125176,-3.52254203125176,-3.52254203125176
"66",4.55993863641922,4.55993863641922,4.55993863641922,4.55993863641922,4.55993863641922,4.55993863641922,4.55993863641922,4.55993863641922
"67",5.9633733063791,5.9633733063791,5.9633733063791,5.9633733063791,5.9633733063791,5.9633733063791,5.9633733063791,5.9633733063791
"68",2.00341930263556,2.00341930263556,2.00341930263556,2.00341930263556,2.00341930263556,2.00341930263556,2.00341930263556,2.00341930263556
"69",5.96197147049725,5.96197147049725,5.96197147049725,5.96197147049725,5.96197147049725,5.96197147049725,5.96197147049725,5.96197147049725
"70",5.67698739295773,5.67698739295773,5.67698739295773,5.67698739295773,5.67698739295773,5.67698739295773,5.67698739295773,5.67698739295773
"71",0.206079905153257,0.206079905153257,0.206079905153257,0.206079905153257,0.206079905153257,0.206079905153257,0.206079905153257,0.206079905153257
"72",5.83444187212308,5.83444187212308,5.83444187212308,5.83444187212308,5.83444187212308,5.83444187212308,5.83444187212308,5.83444187212308
"73",-1.17081196267837,-1.17081196267837,-1.17081196267837,-1.17081196267837,-1.17081196267837,-1.17081196267837,-1.17081196267837,-1.17081196267837
"74",2.16747227476326,2.16747227476326,2.16747227476326,2.16747227476326,2.16747227476326,2.16747227476326,2.16747227476326,2.16747227476326
"75",4.57215784858234,4.57215784858234,4.57215784858234,4.57215784858234,4.57215784858234,4.57215784858234,4.57215784858234,4.57215784858234
"76",0.00193608498574586,0.00193608498574586,0.00193608498574586,0.00193608498574586,0.00193608498574586,0.00193608498574586,0.00193608498574586,0.00193608498574586
"77",1.27946859845217,1.27946859845217,1.27946859845217,1.27946859845217,1.27946859845217,1.27946859845217,1.27946859845217,1.27946859845217
