"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",-1.56178462926551,-1.56178462926551,-1.56178462926551,-1.56178462926551,-1.56178462926551,-1.56178462926551,-1.56178462926551,-1.56178462926551
"2",-0.882457335247517,-0.882457335247517,-0.882457335247517,-0.882457335247517,-0.882457335247517,-0.882457335247517,-0.882457335247517,-0.882457335247517
"3",-0.634592244271677,-0.634592244271677,-0.634592244271677,-0.634592244271677,-0.634592244271677,-0.634592244271677,-0.634592244271677,-0.634592244271677
"4",1.39061869588873,1.39061869588873,1.39061869588873,1.39061869588873,1.39061869588873,1.39061869588873,1.39061869588873,1.39061869588873
"5",-3.13570434378471,-3.13570434378471,-3.13570434378471,-3.13570434378471,-3.13570434378471,-3.13570434378471,-3.13570434378471,-3.13570434378471
"6",1.27872439769841,1.27872439769841,1.27872439769841,1.27872439769841,1.27872439769841,1.27872439769841,1.27872439769841,1.27872439769841
"7",7.09317885632931,7.09317885632931,7.09317885632931,7.09317885632931,7.09317885632931,7.09317885632931,7.09317885632931,7.09317885632931
"8",1.0862993133581,1.0862993133581,1.0862993133581,1.0862993133581,1.0862993133581,1.0862993133581,1.0862993133581,1.0862993133581
"9",5.16550781471477,5.16550781471477,5.16550781471477,5.16550781471477,5.16550781471477,5.16550781471477,5.16550781471477,5.16550781471477
"10",5.8556596505237,5.8556596505237,5.8556596505237,5.8556596505237,5.8556596505237,5.8556596505237,5.8556596505237,5.8556596505237
"11",-0.0385705947380867,-0.0385705947380867,-0.0385705947380867,-0.0385705947380867,-0.0385705947380867,-0.0385705947380867,-0.0385705947380867,-0.0385705947380867
"12",5.55519752143581,5.55519752143581,5.55519752143581,5.55519752143581,5.55519752143581,5.55519752143581,5.55519752143581,5.55519752143581
"13",-3.37642114339347,-3.37642114339347,-3.37642114339347,-3.37642114339347,-3.37642114339347,-3.37642114339347,-3.37642114339347,-3.37642114339347
"14",0.920179979560041,0.920179979560041,0.920179979560041,0.920179979560041,0.920179979560041,0.920179979560041,0.920179979560041,0.920179979560041
"15",2.75213454657352,2.75213454657352,2.75213454657352,2.75213454657352,2.75213454657352,2.75213454657352,2.75213454657352,2.75213454657352
"16",2.06262046392096,2.06262046392096,2.06262046392096,2.06262046392096,2.06262046392096,2.06262046392096,2.06262046392096,2.06262046392096
"17",0.991347427922412,0.991347427922412,0.991347427922412,0.991347427922412,0.991347427922412,0.991347427922412,0.991347427922412,0.991347427922412
"18",1.07618365197686,1.07618365197686,1.07618365197686,1.07618365197686,1.07618365197686,1.07618365197686,1.07618365197686,1.07618365197686
"19",-2.76747976626004,-2.76747976626004,-2.76747976626004,-2.76747976626004,-2.76747976626004,-2.76747976626004,-2.76747976626004,-2.76747976626004
"20",2.61790989738071,2.61790989738071,2.61790989738071,2.61790989738071,2.61790989738071,2.61790989738071,2.61790989738071,2.61790989738071
"21",-2.0925373125073,-2.0925373125073,-2.0925373125073,-2.0925373125073,-2.0925373125073,-2.0925373125073,-2.0925373125073,-2.0925373125073
"22",4.73892881921083,4.73892881921083,4.73892881921083,4.73892881921083,4.73892881921083,4.73892881921083,4.73892881921083,4.73892881921083
"23",2.26973328723677,2.26973328723677,2.26973328723677,2.26973328723677,2.26973328723677,2.26973328723677,2.26973328723677,2.26973328723677
"24",5.88799270161874,5.88799270161874,5.88799270161874,5.88799270161874,5.88799270161874,5.88799270161874,5.88799270161874,5.88799270161874
"25",0.949172725603744,0.949172725603744,0.949172725603744,0.949172725603744,0.949172725603744,0.949172725603744,0.949172725603744,0.949172725603744
"26",6.38905575775362,6.38905575775362,6.38905575775362,6.38905575775362,6.38905575775362,6.38905575775362,6.38905575775362,6.38905575775362
"27",6.8310270465152,6.8310270465152,6.8310270465152,6.8310270465152,6.8310270465152,6.8310270465152,6.8310270465152,6.8310270465152
"28",4.19248475757156,4.19248475757156,4.19248475757156,4.19248475757156,4.19248475757156,4.19248475757156,4.19248475757156,4.19248475757156
"29",-7.96991315488346,-7.96991315488346,-7.96991315488346,-7.96991315488346,-7.96991315488346,-7.96991315488346,-7.96991315488346,-7.96991315488346
"30",5.24640381479265,5.24640381479265,5.24640381479265,5.24640381479265,5.24640381479265,5.24640381479265,5.24640381479265,5.24640381479265
"31",-0.552127888726049,-0.552127888726049,-0.552127888726049,-0.552127888726049,-0.552127888726049,-0.552127888726049,-0.552127888726049,-0.552127888726049
"32",-6.59038172018498,-6.59038172018498,-6.59038172018498,-6.59038172018498,-6.59038172018498,-6.59038172018498,-6.59038172018498,-6.59038172018498
"33",-1.73632642399289,-1.73632642399289,-1.73632642399289,-1.73632642399289,-1.73632642399289,-1.73632642399289,-1.73632642399289,-1.73632642399289
"34",1.20812109911988,1.20812109911988,1.20812109911988,1.20812109911988,1.20812109911988,1.20812109911988,1.20812109911988,1.20812109911988
"35",4.37568183062047,4.37568183062047,4.37568183062047,4.37568183062047,4.37568183062047,4.37568183062047,4.37568183062047,4.37568183062047
"36",6.26005388363714,6.26005388363714,6.26005388363714,6.26005388363714,6.26005388363714,6.26005388363714,6.26005388363714,6.26005388363714
"37",2.81286150798273,2.81286150798273,2.81286150798273,2.81286150798273,2.81286150798273,2.81286150798273,2.81286150798273,2.81286150798273
"38",-0.755877222799099,-0.755877222799099,-0.755877222799099,-0.755877222799099,-0.755877222799099,-0.755877222799099,-0.755877222799099,-0.755877222799099
